"variable","mean","median","sd","mad","q5","q95"
"log_lik[712]",-8.29735518275,-8.2918602,0.0453857973824491,0.0442110578700004,-8.37571684,-8.23221294
"log_lik[713]",-8.2916032504,-8.28788715,0.0382486887336569,0.0349588184399987,-8.358253325,-8.236362885
"log_lik[714]",-8.2033253704,-8.19907885,0.0425871840842338,0.0421850849699983,-8.278397075,-8.142036735
"log_lik[715]",-8.36285234245,-8.35509965,0.126316044588972,0.12960778005,-8.579488645,-8.16689628
"log_lik[716]",-8.22659009065,-8.21607675,0.0854113296574816,0.0862177119299994,-8.37858912,-8.10054246
"log_lik[717]",-8.31389931305,-8.3098394,0.0440181685097482,0.0426482492100001,-8.391295795,-8.24847753
"log_lik[718]",-8.2375660322,-8.2335864,0.0391132289465182,0.0381480392999998,-8.306088295,-8.179604285
"log_lik[719]",-8.5682349741,-8.56426345,0.12135657707742,0.122297450100002,-8.77504444,-8.38241986
"log_lik[720]",-8.04648207595,-8.0359772,0.0923288665856674,0.0860478800999998,-8.20911107,-7.91125494
"log_lik[721]",-8.2688907655,-8.2651331,0.207601374215793,0.208613384280001,-8.62225916,-7.950514345
"log_lik[722]",-8.8889392407,-8.8832071,0.170774638830284,0.17502093,-9.17651224,-8.6204061
"log_lik[723]",-12.056385884,-12.042563,0.413914152869872,0.432203845499999,-12.7540945,-11.40501015
"log_lik[724]",-10.25114793925,-10.228885,0.566553829675978,0.5713970052,-11.24282975,-9.362888755
"log_lik[725]",-16.4296372515,-16.404845,0.674627658645733,0.685818884100002,-17.5801295,-15.3673498
"log_lik[726]",-7.4867683679,-7.48201035,0.074737458491353,0.0768029795399996,-7.616780835,-7.37615955
"log_lik[727]",-7.67386842285,-7.67371795,0.0273990541777349,0.0269017028699999,-7.719311285,-7.629991545
"log_lik[728]",-9.27151060225,-9.25924855,0.213691092648539,0.2151489816,-9.636305185,-8.93256458
"log_lik[729]",-8.14545799785,-8.14044485,0.163778101325821,0.162913944269999,-8.41670517,-7.894710015
"log_lik[730]",-7.5888641349,-7.58603485,0.037896276832326,0.0371489892900004,-7.65556079,-7.530845335
"y_rep[1]",1739.8705,1688.5,478.94647570793,451.4517,1033.8,2603.2
"y_rep[2]",1828.7195,1781.5,499.270283742047,490.7406,1115.8,2705.1
"y_rep[3]",1782.32,1733.5,494.639368279887,482.5863,1060.9,2651.05
"y_rep[4]",1706.668,1659.5,463.758363467273,458.8647,996.85,2521.1
"y_rep[5]",1977.29,1923.5,545.609883499636,538.9251,1159.85,2927.15
"y_rep[6]",1946.175,1878.5,541.96385560791,527.0643,1168,2946.1
"y_rep[7]",1826.883,1782.5,522.357676388546,517.4274,1070.85,2751.25
"y_rep[8]",1439.2355,1393,393.542011349612,376.5804,863.95,2149.2
"y_rep[9]",1366.7195,1335,381.574256569266,375.0978,811,2050
"y_rep[10]",1615.3195,1567.5,447.549991528554,415.8693,958,2449
"y_rep[11]",1554.9135,1503,429.678144279629,407.715,935.85,2322.15
"y_rep[12]",1421.929,1383,401.235249974265,372.8739,825.85,2155.1
"y_rep[13]",1559.4605,1529.5,434.158016200629,430.6953,916.85,2329.1
"y_rep[14]",1696.6915,1643.5,477.474082100054,464.7951,1009.95,2570.05
"y_rep[15]",1841.735,1802,505.530417756082,474.432,1059.9,2713.1
"y_rep[16]",1800.0245,1757.5,505.01154167837,481.845,1049.95,2693.15
"y_rep[17]",1330.7845,1294.5,376.602988524032,365.4609,764,1995.25
"y_rep[18]",1419.4805,1384,398.888319665458,391.4064,858.95,2128.1
"y_rep[19]",1705.427,1669,462.375553254196,461.8299,1022.9,2533.05
"y_rep[20]",1942.3385,1896.5,519.639103914349,518.1687,1187.9,2880.05
"y_rep[21]",1547.133,1510.5,423.161503613065,412.1628,929.95,2286.35
"y_rep[22]",1435.5735,1399,402.745830145515,404.7498,842.9,2142
"y_rep[23]",1380.48,1343.5,382.257661872237,368.4261,823,2073.35
"y_rep[24]",1543.1615,1500.5,429.4497292498,424.7649,909,2289.15
"y_rep[25]",1778.4285,1728,497.868690021779,498.1536,1059,2703.4
"y_rep[26]",1255.399,1236,339.298625959182,346.1871,760,1863
"y_rep[27]",1635.269,1602,442.853846549516,433.6605,974,2443
"y_rep[28]",1493.055,1453,422.30811032352,415.128,873.8,2264.05
"y_rep[29]",1508.805,1468,414.089158141631,410.6802,888,2241.3
"y_rep[30]",1592.983,1559.5,432.857968300643,438.1083,949,2340.25
"y_rep[31]",1593.535,1547,449.346043387893,450.7104,940.85,2384.2
"y_rep[32]",1505.5575,1475,415.362886952697,413.6454,874.95,2232
"y_rep[33]",1488.2455,1453,400.204161541591,401.7846,894.9,2198.3
"y_rep[34]",1709.5535,1664,472.96145128853,462.5712,1019.8,2553.1
"y_rep[35]",1807.5515,1775.5,501.9975259957,498.1536,1076.9,2700
"y_rep[36]",1271.5745,1250,349.116174792147,347.6697,744.9,1878.1
"y_rep[37]",1918.9175,1854,533.25794294188,521.1339,1154.8,2873.1
"y_rep[38]",1889.134,1856.5,518.890960567323,507.0492,1115,2797.05
"y_rep[39]",1558.2385,1522,424.863449938091,404.7498,928.95,2309.35
"y_rep[40]",1602.3115,1570,441.149028901346,448.4865,949,2377.1
"y_rep[41]",1660.1325,1624.5,450.091922070266,444.0387,982,2451.5
"y_rep[42]",1876.1495,1805.5,523.494746415389,472.2081,1136.9,2840.25
"y_rep[43]",1667.8375,1629.5,462.804647950768,444.0387,978,2483.35
"y_rep[44]",2018.9935,1970,557.605131970061,548.562,1177.95,3028.35
"y_rep[45]",2413.897,2375,669.943179921373,664.9461,1397.9,3584.3
"y_rep[46]",2158.4115,2097,591.016433257096,561.9054,1315.9,3198.4
"y_rep[47]",2232.3785,2164.5,605.321253672646,593.7813,1310.85,3315.05
"y_rep[48]",2657.015,2587,729.97344019265,674.583,1579.95,3963.1
"y_rep[49]",2957.8575,2890.5,800.61459645686,791.7084,1781.35,4380.2
"y_rep[50]",2361.282,2299,669.788848090586,658.2744,1362,3540.2
"y_rep[51]",2046.6655,1985,560.203970759023,535.2186,1228.85,3100.1
"y_rep[52]",1464.9845,1431.5,415.777839555793,406.9737,862.95,2234.15
"y_rep[53]",1612.6065,1577,444.535827249733,444.0387,957.9,2435.05
"y_rep[54]",2185.5705,2134.5,610.08169770014,604.1595,1287.7,3262
"y_rep[55]",1714.3445,1662,484.790175825623,472.9494,1042.95,2621
"y_rep[56]",1772.4725,1719.5,484.283432986803,497.4123,1060.95,2617.15
"y_rep[57]",1883.9525,1831,524.980251415174,507.0492,1117.9,2828.1
"y_rep[58]",1979.2575,1922,547.789250282545,511.497,1157.95,2965.45
"y_rep[59]",1762.8445,1718,487.587017741126,495.9297,1050.9,2614
"y_rep[60]",1904.495,1856,542.38152700421,532.2534,1128.85,2827
"y_rep[61]",2144.4755,2090.5,591.038970739,593.7813,1295.9,3197.05
"y_rep[62]",2009.42,1964,552.865865226337,527.8056,1226,2977.1
"y_rep[63]",1800.702,1755.5,494.789898560853,488.5167,1057.95,2659.05
"y_rep[64]",1762.9285,1712.5,484.205716587214,484.0689,1064.95,2632.55
"y_rep[65]",1396.572,1358.5,387.877931133921,380.2869,814,2099.35
"y_rep[66]",1712.809,1663.5,484.446228794586,485.5515,1019,2610.3
"y_rep[67]",2391.345,2348,660.748602974813,668.6526,1426.85,3570.05
"y_rep[68]",1665.805,1621.5,465.568923131789,467.7603,1004,2484.2
"y_rep[69]",3642.9385,3547.5,1008.90261123521,976.2921,2138.8,5418.1
"y_rep[70]",1891.001,1853.5,507.382780198363,502.6014,1131.9,2804.3
"y_rep[71]",1886.247,1845,504.748695504809,499.6362,1133,2782.1
"y_rep[72]",2144.972,2096.5,581.311844835862,559.6815,1272,3162.1
"y_rep[73]",2387.131,2335,678.463262113741,641.9658,1396.9,3598.1
"y_rep[74]",1949.344,1910,519.442714869518,507.7905,1182.9,2893
"y_rep[75]",1888.0635,1843.5,530.62337118598,517.4274,1086.9,2846.05
"y_rep[76]",2367.201,2319.5,633.38384898028,626.3985,1430.85,3517.3
"y_rep[77]",3112.821,3030.5,876.96529864443,882.147,1853,4672.1
"y_rep[78]",2616.078,2541.5,726.841401632821,681.2547,1581.85,3922.55
"y_rep[79]",2147.6125,2086,605.465205772761,581.1792,1271.95,3260
"y_rep[80]",2871.339,2782.5,797.098444386904,780.5889,1709.95,4311.5
"y_rep[81]",3369.966,3336,905.753628566748,890.3013,1991.95,4901.7
"y_rep[82]",2361.466,2297.5,645.046510217807,613.0551,1432.9,3561
"y_rep[83]",2163.25,2116.5,579.900751802384,568.5771,1298,3181.4
"y_rep[84]",2736.5135,2671,729.824950962403,722.7675,1648.95,4014.1
"y_rep[85]",2827.0505,2744.5,769.460889831473,729.4392,1728.95,4162.35
"y_rep[86]",2621.5175,2546.5,741.119191170698,704.9763,1537.7,3975.45
"y_rep[87]",3268.0095,3177.5,915.934782434091,884.3709,1924,4893.15
"y_rep[88]",3410.6395,3310.5,932.180485082226,908.8338,2057.9,5053.25
"y_rep[89]",2687.559,2654.5,734.810417518592,707.9415,1588.75,3949.35
"y_rep[90]",1955.1455,1894,550.482894410234,540.4077,1152,2941.15
"y_rep[91]",2418.14,2375,662.480126010343,643.4484,1429,3572.2
"y_rep[92]",2533.6065,2475.5,692.378714143965,668.6526,1504,3754.05
"y_rep[93]",3322.963,3261.5,917.187099625185,881.4057,1939,4927.6
"y_rep[94]",4451.6535,4321.5,1225.55511385915,1173.4779,2630.65,6672.35
"y_rep[95]",2737.4905,2672,765.93320384099,718.3197,1634.95,4150.35
"y_rep[96]",3407.625,3292,960.69316696619,926.625,1951.9,5100.35
"y_rep[97]",3604.2715,3525.5,990.245019875104,996.3072,2104.4,5275.45
"y_rep[98]",2363.4085,2293,670.046061468908,619.7268,1392.8,3561.35
"y_rep[99]",2341.15,2281,650.592741242534,634.5528,1373.8,3529.2
"y_rep[100]",2712.3985,2641,752.440773254864,710.1654,1616,4085.4
