"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"y_rep[490]",6304.34833333333,6305,79.539070532532,78.5778,6174,6437,1.00019620035929,5908.43174103562,5687.7029278434
"y_rep[491]",5902.67416666667,5903,77.5459942841051,78.5778,5776,6031,1.00020291838388,5895.75834521319,5455.71405472751
"y_rep[492]",5708.21483333333,5707,75.2763914018818,75.6126,5586,5831,1.00116587516885,5943.72606739207,5752.07503786611
"y_rep[493]",5668.776,5669,76.2061987075434,77.0952,5546,5794,1.00002278877119,5911.13608637977,5866.65678973375
"y_rep[494]",5783.79,5785,76.406611156178,75.6126,5660,5909,1.00007331612005,5624.3546996962,5837.14774156097
"y_rep[495]",5480.99966666667,5480,73.9159495270674,74.13,5363,5603.05,1.00064063905767,6097.01145239839,5802.70900729199
"y_rep[496]",6802.88783333333,6802,82.7129503604593,81.543,6668,6940,0.999777489289844,6001.00502623421,5662.01857965874
"y_rep[497]",7083.0665,7083,84.9851800289562,85.2495,6945,7224,0.999712122245164,5852.2108596846,5760.73891957071
"y_rep[498]",6560.99533333333,6561,81.8005044726349,83.0256,6429,6696,0.999579608472416,6020.38923924119,5831.8361721431
"y_rep[499]",5629.4135,5630,76.4481779054775,75.6126,5502.95,5755,1.00115168118516,6286.31213366582,5834.6279629536
